post_id,user_id,liked_at,inspired_at,viewed_at,rating_percent,rated_at,category_id,category_name,following,rating_count,share_count_x,thumbnail_url,upvote_count,username,video_link,view_count,role,post_count,following_count,follower_count,similarity_score
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_60230df2-f167-418a-9696-9087d3434dca.0000002.jpg,0.198019801980198,kinha,https://video-cdn.socialverseapp.com/kinha_60230df2-f167-418a-9696-9087d3434dca.mp4,0.1004566210045662,A,947,17,47,0.982388590392219
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_c38c3ef8-dda3-4e64-8d36-3dec940c63c9.0000002.jpg,0.21782178217821782,kinha,https://video-cdn.socialverseapp.com/kinha_c38c3ef8-dda3-4e64-8d36-3dec940c63c9.mp4,0.05707762557077625,A,947,17,47,0.98246697859792
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_a3b6da64-0ab7-45c3-aec9-8b90f0a4617c.0000002.jpg,0.198019801980198,kinha,https://video-cdn.socialverseapp.com/kinha_a3b6da64-0ab7-45c3-aec9-8b90f0a4617c.mp4,0.2100456621004566,A,947,17,47,0.9834073492900333
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_5092c129-9faa-4eea-b5b2-2d2e1623d5b5.0000002.jpg,0.05940594059405941,kinha,https://video-cdn.socialverseapp.com/kinha_5092c129-9faa-4eea-b5b2-2d2e1623d5b5.mp4,0.07077625570776255,A,947,17,47,0.9777491204234239
36,1,1,1,1,0.0,1,6,InstaRama,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_c77e693c-290c-40a9-bb8f-57f063bef804.0000002.jpg,0.0198019801980198,kinha,https://video-cdn.socialverseapp.com/kinha_c77e693c-290c-40a9-bb8f-57f063bef804.mp4,0.07534246575342465,A,947,17,47,0.976474831836034
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_5fe9020b-62c7-48bc-98f8-4edd8cd62aaf.0000002.jpg,0.18811881188118812,kinha,https://video-cdn.socialverseapp.com/kinha_5fe9020b-62c7-48bc-98f8-4edd8cd62aaf.mp4,0.1552511415525114,A,947,17,47,0.9933177944043659
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_31cf65e7-69e8-43a3-bf02-c1b468c481e1.0000002.jpg,0.24752475247524752,kinha,https://video-cdn.socialverseapp.com/kinha_31cf65e7-69e8-43a3-bf02-c1b468c481e1.mp4,0.1095890410958904,A,947,17,47,0.9959055723012649
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_85e15819-1be8-455b-ae52-b9f11f762463.0000002.jpg,0.5148514851485149,kinha,https://video-cdn.socialverseapp.com/kinha_85e15819-1be8-455b-ae52-b9f11f762463.mp4,0.15753424657534246,A,947,17,47,0.9991011178385055
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_1dba67a5-3df9-4183-94ad-382311d4b059.0000002.jpg,0.32673267326732675,kinha,https://video-cdn.socialverseapp.com/kinha_1dba67a5-3df9-4183-94ad-382311d4b059.mp4,0.12557077625570776,A,947,17,47,0.9986745264714189
36,1,1,1,1,0.0,1,2,Vible,False,0.0,0,https://video-cdn.socialverseapp.com/kinha_d062615a-1dcf-4317-9372-098355aa2a3d.0000002.jpg,0.6732673267326733,kinha,https://video-cdn.socialverseapp.com/kinha_d062615a-1dcf-4317-9372-098355aa2a3d.mp4,0.15296803652968036,A,947,17,47,0.9933962321183656
36,1,1,1,1,0.0,1,2,Vible,False,0.015151515151515152,0,https://video-cdn.socialverseapp.com/kinha_11032572-2975-40ce-b2f4-9fc35897deb4.0000002.jpg,0.48514851485148514,kinha,https://video-cdn.socialverseapp.com/kinha_11032572-2975-40ce-b2f4-9fc35897deb4.mp4,0.1780821917808219,A,947,17,47,0.9995648247708826
